frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
159,rebounding,683.0,100.0,40.1,,template,0.3981,1.2226,1.0,91.33,47.7181,2.0,65.625,False
160,rebounding,740.0,96.0,40.1,,template,0.4088,1.2226,1.0,2609.31,48.0518,57.14,65.625,False
161,rebounding,737.0,100.0,40.1,,template,0.4431,1.2226,1.0,228.33,48.3855,5.0,65.625,False
162,rebounding,734.0,103.0,40.1,,template,0.4123,1.2226,1.0,193.74,48.7192,4.243,65.625,False
163,rebounding,549.0,85.0,40.1,,template,0.3447,1.2226,1.0,8487.92,49.0529,185.874,65.625,False
164,rebounding,548.0,85.0,40.1,,template,0.3664,1.2226,1.0,45.67,49.3866,1.0,65.625,False
165,rebounding,545.0,85.0,40.1,,template,0.3784,1.2226,1.0,137.0,49.7203,3.0,65.625,False
166,rebounding,548.0,85.0,40.1,,template,0.4105,1.2226,1.0,137.0,50.0539,3.0,65.625,False
167,rebounding,545.0,85.0,40.1,,template,0.3937,1.2226,1.0,137.0,50.3876,3.0,65.625,False
168,rebounding,545.0,85.0,40.1,,template,0.3864,1.2226,1.0,0.0,50.7213,0.0,65.625,False
169,rebounding,677.0,110.0,40.1,,template,0.3811,1.2226,1.0,6134.94,51.055,134.347,65.625,False
170,rebounding,671.0,106.0,40.1,,template,0.4222,1.2226,1.0,329.3,51.3887,7.211,65.625,False
171,rebounding,667.0,104.0,40.1,,template,0.4375,1.2226,1.0,204.22,51.7224,4.472,65.625,False
172,rebounding,661.0,102.0,40.1,,template,0.4113,1.2226,1.0,288.81,52.0561,6.325,65.625,False
173,rebounding,657.0,102.0,40.1,,template,0.4858,1.2226,1.0,182.66,52.3898,4.0,65.625,False
174,rebounding,655.0,102.0,40.1,,template,0.5113,1.2226,1.0,91.33,52.7235,2.0,65.625,False
175,rebounding,656.0,103.0,40.1,,template,0.4596,1.2226,1.0,64.58,53.0572,1.414,65.625,False
176,rebounding,657.0,106.0,40.1,,template,0.3962,1.2226,1.0,144.41,53.3909,3.162,65.625,False
177,rebounding,659.0,110.0,40.1,,template,0.3248,1.2226,1.0,204.22,53.7246,4.472,65.625,False
178,rebounding,661.0,120.0,40.1,,template,0.3384,1.2226,1.0,465.69,54.0583,10.198,65.625,False
179,rebounding,664.0,122.0,40.1,,template,0.3957,1.2226,1.0,164.65,54.392,3.606,65.625,False
180,rebounding,663.0,122.0,40.1,,template,0.4284,1.2226,1.0,45.67,54.7257,1.0,65.625,False
181,rebounding,663.0,121.0,40.1,,template,0.4142,1.2226,1.0,45.67,55.0593,1.0,65.625,False
182,rebounding,663.0,116.0,40.1,,template,0.3475,1.2226,1.0,228.33,55.393,5.0,65.625,False
183,rebounding,663.0,85.0,40.1,,template,0.3888,1.2226,1.0,1415.62,55.7267,31.0,65.625,False
184,rebounding,666.0,85.0,40.1,,template,0.4167,1.2226,1.0,137.0,56.0604,3.0,65.625,False
185,rebounding,667.0,85.0,40.1,,template,0.458,1.2226,1.0,45.67,56.3941,1.0,65.625,False
186,rebounding,669.0,85.0,40.1,,template,0.4903,1.2226,1.0,91.33,56.7278,2.0,65.625,False
187,rebounding,669.0,85.0,40.1,,template,0.4583,1.2226,1.0,0.0,57.0615,0.0,65.625,False
188,rebounding,669.0,85.0,40.1,,template,0.4385,1.2226,1.0,0.0,57.3952,0.0,65.625,False
189,rebounding,667.0,85.0,40.1,,template,0.3786,1.2226,1.0,91.33,57.7289,2.0,65.625,False
190,rebounding,667.0,144.0,40.1,,template,0.3948,1.2226,1.0,2694.24,58.0626,59.0,65.625,False
191,rebounding,663.0,140.0,40.1,,template,0.4648,1.2226,1.0,258.32,58.3963,5.657,65.625,False
192,rebounding,656.0,137.0,40.1,,template,0.4981,1.2226,1.0,347.77,58.73,7.616,65.625,False
193,rebounding,649.0,133.0,40.1,,template,0.4976,1.2226,1.0,368.16,59.0637,8.062,65.625,False
194,rebounding,644.0,131.0,40.1,,template,0.5237,1.2226,1.0,245.91,59.3974,5.385,65.625,False
195,rebounding,642.0,132.0,40.1,,template,0.48,1.2226,1.0,102.11,59.731,2.236,65.625,False
196,rebounding,639.0,135.0,40.1,,template,0.4466,1.2226,1.0,193.74,60.0647,4.243,65.625,False
197,rebounding,731.0,112.0,40.1,,template,0.4258,1.2226,1.0,4330.48,60.3984,94.831,65.625,False
198,rebounding,731.0,115.0,40.1,,template,0.4201,1.2226,1.0,137.0,60.7321,3.0,65.625,False
199,rebounding,730.0,119.0,40.1,,template,0.421,1.2226,1.0,188.28,61.0658,4.123,65.625,False
200,rebounding,730.0,123.0,40.1,,template,0.411,1.2226,1.0,182.66,61.3995,4.0,65.625,False
201,rebounding,642.0,160.0,40.1,,template,0.3935,1.2226,1.0,4359.28,61.7332,95.462,65.625,False
202,rebounding,641.0,121.0,40.1,,template,0.3636,1.2226,1.0,1781.52,62.0669,39.013,65.625,False
203,rebounding,647.0,123.0,40.1,,template,0.3955,1.2226,1.0,288.81,62.4006,6.325,65.625,False
204,rebounding,650.0,126.0,40.1,,template,0.4309,1.2226,1.0,193.74,62.7343,4.243,65.625,False
205,rebounding,655.0,127.0,40.1,,template,0.4689,1.2226,1.0,232.85,63.068,5.099,65.625,False
206,rebounding,657.0,130.0,40.1,,template,0.509,1.2226,1.0,164.65,63.4017,3.606,65.625,False
207,rebounding,656.0,132.0,40.1,,template,0.5043,1.2226,1.0,102.11,63.7354,2.236,65.625,False
208,rebounding,654.0,135.0,40.1,,template,0.4637,1.2226,1.0,164.65,64.0691,3.606,65.625,False
209,rebounding,658.0,133.0,40.1,,template,0.4303,1.2226,1.0,204.22,64.4027,4.472,65.625,False
210,rebounding,659.0,207.0,40.1,,template,0.4392,1.2226,1.0,3379.52,64.7364,74.007,65.625,False
211,rebounding,659.0,209.0,40.1,,template,0.4569,1.2226,1.0,91.33,65.0701,2.0,65.625,False
212,rebounding,654.0,209.0,40.1,,template,0.4513,1.2226,1.0,228.33,65.4038,5.0,65.625,False
213,rebounding,647.0,203.0,40.1,,template,0.4419,1.2226,1.0,421.01,65.7375,9.22,65.625,False
214,rebounding,639.0,200.0,40.1,,template,0.4376,1.2226,1.0,390.16,66.0712,8.544,65.625,False
215,rebounding,549.0,294.0,40.1,,template,0.4288,1.2226,1.0,5942.77,66.4049,130.138,65.625,False
216,rebounding,552.0,296.0,40.1,,template,0.4299,1.2226,1.0,164.65,66.7386,3.606,65.625,False
217,rebounding,549.0,296.0,40.1,,template,0.4299,1.2226,1.0,137.0,67.0723,3.0,65.625,False
218,rebounding,573.0,302.0,40.1,,template,0.417,1.2226,1.0,1129.69,67.406,24.739,65.625,False
219,rebounding,557.0,302.0,40.1,,template,0.4317,1.2226,1.0,730.64,67.7397,16.0,65.625,False
220,rebounding,563.0,303.0,40.1,,template,0.4297,1.2226,1.0,277.77,68.0734,6.083,65.625,False
221,rebounding,557.0,304.0,40.1,,template,0.4242,1.2226,1.0,277.77,68.4071,6.083,65.625,False
222,rebounding,554.0,303.0,40.1,,template,0.4037,1.2226,1.0,144.41,68.7408,3.162,65.625,False
223,rebounding,551.0,302.0,40.1,,template,0.3881,1.2226,1.0,144.41,69.0745,3.162,65.625,False
224,rebounding,551.0,301.0,40.1,,template,0.3674,1.2226,1.0,45.67,69.4081,1.0,65.625,False
225,rebounding,631.0,218.0,40.1,,template,0.3927,1.2226,1.0,5264.17,69.7418,115.278,65.625,False
226,rebounding,636.0,221.0,40.1,,template,0.4207,1.2226,1.0,266.27,70.0755,5.831,65.625,False
227,rebounding,639.0,224.0,40.1,,template,0.4172,1.2226,1.0,193.74,70.4092,4.243,65.625,False
228,rebounding,641.0,225.0,40.1,,template,0.4109,1.2226,1.0,102.11,70.7429,2.236,65.625,False
