frame,drop_id,cx,cy,area_px,percentage,in_frame
573,3,395,431,1139,17.36,1
574,1,702,428,4298,65.5,1
574,3,394,432,1245,18.97,1
575,1,701,428,4265,65.0,1
575,3,395,431,1139,17.36,1
576,1,702,428,4259,64.91,1
576,3,394,431,1260,19.2,1
577,1,702,428,4263,64.97,1
577,3,395,431,1144,17.44,1
578,1,701,428,4288,65.35,1
578,3,394,432,1267,19.31,1
579,1,701,428,4307,65.64,1
579,3,394,432,1247,19.0,1
580,1,702,428,4306,65.63,1
580,3,394,432,1248,19.02,1
581,1,702,428,4312,65.72,1
581,3,395,431,1144,17.44,1
582,1,701,428,4339,66.13,1
582,3,394,432,1260,19.2,1
583,1,701,428,4304,65.59,1
583,3,394,431,1148,17.5,1
584,1,701,428,4318,65.81,1
584,3,394,431,1160,17.68,1
585,1,701,428,4310,65.69,1
585,3,395,431,1119,17.05,1
586,1,701,428,4307,65.64,1
586,3,394,432,1252,19.08,1
587,1,702,428,4273,65.12,1
587,3,394,432,1250,19.05,1
588,1,702,428,4286,65.32,1
588,3,395,431,1155,17.6,1
589,1,702,428,4318,65.81,1
589,3,395,431,1149,17.51,1
590,1,701,428,4309,65.67,1
590,3,394,432,1252,19.08,1
591,1,702,428,4283,65.27,1
591,3,394,432,1246,18.99,1
592,1,702,428,4275,65.15,1
592,3,394,432,1238,18.87,1
593,1,702,428,4310,65.69,1
593,3,394,431,1150,17.53,1
594,1,702,428,4296,65.47,1
594,3,394,431,1141,17.39,1
595,1,702,428,4304,65.59,1
595,3,394,431,1146,17.47,1
596,1,702,428,4315,65.76,1
596,3,394,432,1250,19.05,1
597,1,702,428,4330,65.99,1
597,3,394,432,1251,19.07,1
598,1,702,428,4332,66.02,1
598,3,395,431,1129,17.21,1
599,1,702,428,4311,65.7,1
599,3,394,431,1143,17.42,1
600,1,702,428,4328,65.96,1
600,3,395,431,1153,17.57,1
601,1,702,428,4325,65.91,1
601,3,395,431,1140,17.37,1
602,1,702,428,4298,65.5,1
602,3,394,432,1248,19.02,1
603,1,702,428,4313,65.73,1
603,3,394,432,1244,18.96,1
604,1,701,428,4290,65.38,1
604,3,394,432,1248,19.02,1
605,1,701,428,4268,65.05,1
605,3,394,432,1263,19.25,1
606,1,702,428,4282,65.26,1
606,3,394,431,1152,17.56,1
607,1,702,428,4304,65.59,1
607,3,394,432,1254,19.11,1
608,1,702,428,4284,65.29,1
608,3,395,431,1131,17.24,1
609,1,702,428,4299,65.52,1
609,3,394,432,1247,19.0,1
610,1,702,428,4296,65.47,1
610,3,394,431,1111,16.93,1
611,1,702,428,4311,65.7,1
611,3,394,432,1269,19.34,1
612,1,702,428,4296,65.47,1
612,3,394,432,1253,19.1,1
613,1,701,428,4309,65.67,1
613,3,395,431,1135,17.3,1
614,1,702,428,4313,65.73,1
614,3,394,431,1138,17.34,1
615,1,701,428,4297,65.49,1
615,3,394,432,1244,18.96,1
616,1,701,428,4315,65.76,1
616,3,394,432,1259,19.19,1
617,1,701,428,4313,65.73,1
617,3,394,431,1154,17.59,1
618,1,701,428,4293,65.43,1
618,3,394,431,1138,17.34,1
619,1,701,428,4306,65.63,1
619,3,394,432,1253,19.1,1
620,1,702,428,4294,65.44,1
620,3,394,431,1126,17.16,1
621,1,701,428,4280,65.23,1
621,3,394,432,1246,18.99,1
622,1,702,428,4279,65.21,1
622,3,395,431,1120,17.07,1
623,1,701,428,4278,65.2,1
623,3,394,431,1146,17.47,1
624,1,702,428,4296,65.47,1
624,3,394,431,1139,17.36,1
625,1,702,428,4323,65.88,1
625,3,394,431,1132,17.25,1
626,1,702,428,4301,65.55,1
