frame,drop_id,cx,cy,area_px,percentage,in_frame
2211,15,1056,432,1401,23.39,1
2212,1,888,414,5021,83.82,1
2212,15,1056,425,1659,27.69,1
2213,1,888,414,4970,82.96,1
2213,15,1056,419,1776,29.65,1
2214,1,888,415,4943,82.51,1
2214,15,1056,414,1837,30.67,1
2215,1,888,415,4909,81.95,1
2215,15,1056,409,1849,30.87,1
2216,1,888,416,4826,80.56,1
2216,15,1056,404,1776,29.65,1
2217,1,888,417,4796,80.06,1
2217,15,1057,397,1601,26.73,1
2218,1,888,417,4724,78.86,1
2218,15,1057,391,1542,25.74,1
2219,1,888,418,4705,78.54,1
2219,15,1057,387,1668,27.84,1
2220,1,888,418,4684,78.19,1
2220,15,1057,383,1747,29.16,1
2221,1,888,418,4620,77.12,1
2221,15,1056,373,1599,26.69,1
2221,16,1067,415,179,2.99,1
2222,1,888,418,4650,77.62,1
2222,15,1056,368,1538,25.67,1
2222,16,1070,417,152,2.54,1
2223,1,888,418,4654,77.69,1
2223,15,1056,364,1475,24.62,1
2223,16,1072,420,154,2.57,1
2224,1,888,418,4686,78.22,1
