frame,drop_id,cx,cy,area_px,percentage,in_frame
567,2,377,441,8329,874.89,1
567,3,543,284,365,38.34,1
567,4,932,447,2447,257.04,1
567,7,991,108,591,62.08,1
567,10,706,447,1250,131.3,1
567,11,432,36,1813,190.44,1
567,17,333,378,1529,160.61,1
568,1,569,448,2899,304.52,1
568,2,377,442,8196,860.92,1
568,3,543,285,367,38.55,1
568,4,932,447,2460,258.4,1
568,7,992,104,588,61.76,1
568,10,706,448,1229,129.1,1
568,11,434,32,1771,186.03,1
568,17,333,372,1673,175.74,1
569,1,569,448,2866,301.05,1
569,2,378,443,7871,826.79,1
569,3,543,286,360,37.82,1
569,4,932,446,2397,251.79,1
569,7,994,102,588,61.76,1
569,10,707,450,1094,114.92,1
569,11,435,28,1737,182.46,1
569,17,330,365,1579,165.86,1
570,1,569,447,2829,297.16,1
570,2,377,444,7415,778.89,1
570,3,543,287,363,38.13,1
570,4,933,446,2363,248.21,1
570,7,994,99,590,61.97,1
570,10,707,450,1107,116.28,1
570,11,436,23,1766,185.5,0
570,17,329,359,1445,151.79,1
571,1,568,448,2955,310.4,1
571,2,376,445,7308,767.65,1
571,3,543,288,364,38.24,1
571,4,934,446,2333,245.06,1
571,7,995,96,595,62.5,1
571,10,706,448,1215,127.63,1
571,11,437,20,1707,179.31,0
571,17,327,353,1399,146.95,1
572,1,568,448,3011,316.28,1
572,2,376,445,7241,760.61,1
572,3,543,289,361,37.92,1
572,4,935,446,2402,252.31,1
572,7,996,92,602,63.24,1
572,10,706,447,1232,129.41,1
572,11,438,18,1603,168.38,0
572,17,326,346,1355,142.33,1
573,1,568,448,2968,311.76,1
573,2,374,445,7174,753.57,1
573,3,543,290,363,38.13,1
573,4,936,447,2416,253.78,1
573,7,997,90,581,61.03,1
573,10,706,448,1185,124.47,1
573,11,440,16,1451,152.42,0
573,17,324,340,1443,151.58,1
574,1,568,448,3023,317.54,1
574,2,373,445,7363,773.42,1
574,3,543,291,368,38.66,1
574,4,936,448,2500,262.61,1
574,7,998,87,587,61.66,1
574,10,706,450,1122,117.86,1
574,11,441,15,1168,122.69,0
574,17,323,334,1561,163.97,1
575,1,568,448,2992,314.29,1
575,2,373,444,7217,758.09,1
575,3,543,292,368,38.66,1
575,4,935,448,2503,262.92,1
575,7,999,85,564,59.24,1
575,10,706,450,1137,119.43,1
575,11,442,12,1107,116.28,0
575,17,321,328,1615,169.64,1
576,1,568,448,2946,309.45,1
576,2,372,445,7313,768.17,1
576,3,543,293,365,38.34,1
576,4,936,448,2610,274.16,1
576,7,1000,82,570,59.87,1
576,10,706,448,1216,127.73,1
576,11,443,10,911,95.69,0
576,17,320,322,1515,159.14,1
577,1,568,448,3006,315.76,1
577,2,371,445,7431,780.57,1
577,3,543,295,370,38.87,1
577,4,936,447,2623,275.53,1
577,7,1001,80,568,59.66,1
577,10,706,448,1216,127.73,1
577,11,444,8,745,78.26,0
577,17,318,316,1454,152.73,1
578,1,569,448,2878,302.31,1
578,2,371,445,7438,781.3,1
578,3,542,296,368,38.66,1
578,4,936,447,2581,271.11,1
578,7,1002,77,572,60.08,1
578,10,707,449,1132,118.91,1
578,11,445,6,577,60.61,0
578,17,317,311,1383,145.27,1
579,1,569,448,2829,297.16,1
579,2,371,445,7310,767.86,1
579,3,542,298,362,38.03,1
579,4,935,447,2517,264.39,1
579,7,1003,75,542,56.93,1
579,10,706,450,1100,115.55,1
579,11,447,5,439,46.11,0
579,17,315,305,1407,147.79,1
580,1,569,448,2859,300.32,1
580,2,370,445,7447,782.25,1
580,3,542,299,362,38.03,1
580,4,934,447,2502,262.82,1
580,7,1004,73,557,58.51,1
580,10,706,449,1163,122.16,1
580,11,448,4,315,33.09,0
580,17,313,299,1505,158.09,1
581,1,569,448,2833,297.58,1
