frame,drop_id,cx,cy,area_px,percentage,in_frame
710,4,330,446,1440,14.77,1
711,1,615,425,9735,99.85,1
711,4,329,446,1356,13.91,1
712,1,615,427,9666,99.14,1
712,4,328,449,1465,15.03,1
713,1,615,428,9513,97.57,1
713,4,328,450,1220,12.51,1
714,1,615,430,9340,95.79,1
714,4,328,451,1203,12.34,1
715,1,615,432,9369,96.09,1
715,4,328,451,1322,13.56,1
716,1,615,432,9193,94.29,1
716,4,329,449,1389,14.25,1
717,1,615,433,9032,92.64,1
717,4,329,447,1448,14.85,1
718,1,615,433,8992,92.23,1
718,4,329,445,1343,13.77,1
719,1,615,433,9006,92.37,1
719,4,330,447,1404,14.4,1
720,1,615,432,9016,92.47,1
720,4,330,449,1375,14.1,1
721,1,615,432,9101,93.34,1
721,4,329,451,1321,13.55,1
722,1,615,431,9299,95.37,1
722,4,330,451,1245,12.77,1
723,1,615,429,9481,97.24,1
723,4,330,450,1326,13.6,1
724,1,615,428,9560,98.05,1
724,4,330,448,1407,14.43,1
725,1,615,426,9715,99.64,1
725,4,330,445,1368,14.03,1
726,1,615,425,9834,100.86,1
726,4,330,446,1392,14.28,1
727,1,615,423,9807,100.58,1
727,4,329,448,1381,14.16,1
728,1,615,422,9939,101.94,1
728,4,329,450,1296,13.29,1
729,1,615,419,8934,91.63,1
729,4,328,451,1212,12.43,1
730,1,615,418,8892,91.2,1
730,4,328,450,1193,12.24,1
731,1,615,418,8909,91.37,1
731,4,328,449,1338,13.72,1
732,1,615,418,8871,90.98,1
732,4,328,446,1340,13.74,1
733,1,615,419,8921,91.5,1
733,4,329,446,1309,13.43,1
734,1,614,422,9767,100.17,1
734,4,329,446,1338,13.72,1
735,1,614,423,9791,100.42,1
735,4,329,449,1346,13.81,1
736,1,614,425,9761,100.11,1
736,4,330,451,1320,13.54,1
737,1,614,426,9631,98.78,1
737,4,330,451,1239,12.71,1
738,1,614,427,9522,97.66,1
738,4,330,450,1327,13.61,1
739,1,614,429,9465,97.08,1
739,4,330,448,1406,14.42,1
740,1,614,430,9276,95.14,1
740,4,331,445,1270,13.03,1
741,1,614,432,9161,93.96,1
741,4,330,446,1344,13.78,1
742,1,614,432,9085,93.18,1
742,4,330,447,1330,13.64,1
743,1,614,433,8965,91.95,1
743,4,329,449,1259,12.91,1
744,1,614,433,9064,92.96,1
744,4,328,452,1287,13.2,1
745,1,614,433,9072,93.05,1
745,4,328,450,1297,13.3,1
746,1,615,432,9088,93.21,1
746,4,328,449,1349,13.84,1
747,1,614,431,9265,95.03,1
747,4,328,448,1357,13.92,1
748,1,614,430,9362,96.02,1
748,4,328,446,1345,13.79,1
749,1,614,429,9632,98.79,1
749,4,329,447,1385,14.21,1
750,1,615,427,9614,98.61,1
750,4,329,449,1344,13.78,1
751,1,615,426,9811,100.63,1
751,4,328,450,1316,13.5,1
752,1,615,424,9795,100.46,1
752,4,329,451,1347,13.82,1
753,1,615,423,9847,100.99,1
753,4,330,450,1262,12.94,1
754,1,615,422,9873,101.26,1
754,4,330,448,1265,12.97,1
755,1,615,419,8971,92.01,1
755,4,330,447,1411,14.47,1
756,1,615,419,8911,91.39,1
756,4,330,446,1377,14.12,1
757,1,615,418,8889,91.17,1
757,4,330,447,1324,13.58,1
758,1,615,419,8926,91.55,1
758,4,329,450,1359,13.94,1
759,1,615,422,9818,100.7,1
759,4,329,451,1231,12.63,1
760,1,615,423,9824,100.76,1
760,4,329,451,1335,13.69,1
761,1,615,424,9808,100.59,1
761,4,328,450,1328,13.62,1
762,1,615,426,9690,99.38,1
762,4,328,449,1411,14.47,1
763,1,615,427,9586,98.32,1
763,4,328,447,1371,14.06,1
764,1,615,428,9443,96.85,1
764,4,328,448,1407,14.43,1
765,1,615,430,9304,95.43,1
765,4,329,449,1367,14.02,1
766,1,615,431,9160,93.95,1
766,4,330,449,1213,12.44,1
767,1,615,432,9144,93.78,1
767,4,329,451,1334,13.68,1
768,1,615,433,9077,93.1,1
768,4,330,450,1309,13.43,1
769,1,615,433,9038,92.7,1
769,4,330,448,1372,14.07,1
770,1,615,432,9057,92.89,1
770,4,330,448,1393,14.29,1
771,1,615,432,9096,93.29,1
771,4,330,448,1368,14.03,1
772,1,615,431,9209,94.45,1
772,4,330,448,1367,14.02,1
773,1,615,430,9341,95.81,1
773,4,329,449,1359,13.94,1
774,1,615,429,9477,97.2,1
774,4,329,450,1303,13.36,1
775,1,615,427,9567,98.12,1
775,4,329,450,1219,12.5,1
776,1,615,426,9681,99.29,1
776,4,329,449,1377,14.12,1
777,1,615,424,9751,100.01,1
777,4,328,448,1335,13.69,1
778,1,615,423,9827,100.79,1
778,4,328,447,1371,14.06,1
779,1,615,422,9870,101.23,1
779,4,328,446,1330,13.64,1
780,1,615,422,9876,101.29,1
780,4,328,448,1291,13.24,1
781,1,615,421,9889,101.43,1
781,4,329,450,1289,13.22,1
782,1,615,419,8917,91.46,1
782,4,329,450,1244,12.76,1
783,1,615,419,8962,91.92,1
783,4,330,450,1278,13.11,1
784,1,615,422,9820,100.72,1
784,4,330,449,1321,13.55,1
785,1,615,423,9827,100.79,1
785,4,330,448,1373,14.08,1
786,1,614,424,9792,100.43,1
786,4,330,447,1390,14.26,1
787,1,614,425,9658,99.06,1
787,4,330,447,1361,13.96,1
788,1,614,427,9634,98.81,1
788,4,330,449,1352,13.87,1
789,1,614,428,9527,97.71,1
789,4,330,450,1318,13.52,1
790,1,614,429,9365,96.05,1
790,4,330,451,1271,13.04,1
791,1,614,430,9201,94.37,1
791,4,329,449,1207,12.38,1
