frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
1303,rebounding,619.0,237.0,60.0,,template,0.6681,1.8286,1.0,413.51,66.7386,9.055,65.625,False
1304,rebounding,625.0,274.0,60.0,,template,0.6922,1.8286,1.0,1711.68,67.0723,37.483,65.625,False
1305,rebounding,625.0,273.0,60.0,,template,0.7218,1.8286,1.0,45.67,67.406,1.0,65.625,False
1306,rebounding,624.0,271.0,60.0,,template,0.7768,1.8286,1.0,102.11,67.7397,2.236,65.625,False
1307,rebounding,624.0,274.0,60.0,,template,0.8177,1.8286,1.0,137.0,68.0734,3.0,65.625,False
1308,rebounding,624.0,279.0,60.0,,template,0.8052,1.8286,1.0,228.33,68.4071,5.0,65.625,False
1309,rebounding,623.0,283.0,60.0,,template,0.7458,1.8286,1.0,188.28,68.7408,4.123,65.625,False
1310,rebounding,623.0,288.0,60.0,,template,0.6731,1.8286,1.0,228.33,69.0745,5.0,65.625,False
1311,rebounding,612.0,296.0,60.0,,template,0.6259,1.8286,1.0,621.11,69.4081,13.601,65.625,False
1312,rebounding,612.0,302.0,60.0,,template,0.6176,1.8286,1.0,273.99,69.7418,6.0,65.625,False
1313,rebounding,632.0,303.0,60.0,,template,0.6362,1.8286,1.0,914.44,70.0755,20.025,65.625,False
1314,rebounding,628.0,308.0,60.0,,template,0.6843,1.8286,1.0,292.4,70.4092,6.403,65.625,False
1315,rebounding,626.0,313.0,60.0,,template,0.7485,1.8286,1.0,245.91,70.7429,5.385,65.625,False
1316,rebounding,625.0,318.0,60.0,,template,0.802,1.8286,1.0,232.85,71.0766,5.099,65.625,False
1317,rebounding,624.0,324.0,60.0,,template,0.8106,1.8286,1.0,277.77,71.4103,6.083,65.625,False
1318,rebounding,623.0,325.0,60.0,,template,0.7715,1.8286,1.0,64.58,71.744,1.414,65.625,False
1319,rebounding,622.0,325.0,60.0,,template,0.7327,1.8286,1.0,45.67,72.0777,1.0,65.625,False
1320,rebounding,621.0,326.0,60.0,,template,0.7056,1.8286,1.0,64.58,72.4114,1.414,65.625,False
1321,rebounding,620.0,329.0,60.0,,template,0.6845,1.8286,1.0,144.41,72.7451,3.162,65.625,False
1322,rebounding,619.0,331.0,60.0,,template,0.6615,1.8286,1.0,102.11,73.0788,2.236,65.625,False
1323,rebounding,617.0,335.0,60.0,,template,0.6386,1.8286,1.0,204.22,73.4125,4.472,65.625,False
1324,rebounding,615.0,341.0,60.0,,template,0.6277,1.8286,1.0,288.81,73.7462,6.325,65.625,False
1325,rebounding,614.0,347.0,60.0,,template,0.6378,1.8286,1.0,277.77,74.0798,6.083,65.625,False
1326,rebounding,614.0,352.0,60.0,,template,0.6473,1.8286,1.0,228.33,74.4135,5.0,65.625,False
1327,rebounding,614.0,355.0,60.0,,template,0.6297,1.8286,1.0,137.0,74.7472,3.0,65.625,False
1328,rebounding,614.0,355.0,60.0,,last_known,0.3,1.8286,1.0,0.0,75.0809,0.0,65.625,False
1329,rebounding,614.0,355.0,60.0,,last_known,0.3,1.8286,1.0,0.0,75.4146,0.0,65.625,False
1330,rebounding,614.0,355.0,60.0,,last_known,0.3,1.8286,1.0,0.0,75.7483,0.0,65.625,False
1331,rebounding,614.0,355.0,60.0,,last_known,0.3,1.8286,1.0,0.0,76.082,0.0,65.625,False
1332,rebounding,614.0,355.0,60.0,,last_known,0.3,1.8286,1.0,0.0,76.4157,0.0,65.625,False
1333,rebounding,614.0,355.0,60.0,,last_known,0.3,1.8286,1.0,0.0,76.7494,0.0,65.625,False
1334,rebounding,632.0,361.0,60.0,,template,0.6489,1.8286,1.0,866.43,77.0831,18.974,65.625,False
1335,rebounding,630.0,359.0,60.0,,template,0.6787,1.8286,1.0,129.16,77.4168,2.828,65.625,False
1336,rebounding,629.0,358.0,60.0,,template,0.7007,1.8286,1.0,64.58,77.7505,1.414,65.625,False
1337,rebounding,628.0,356.0,60.0,,template,0.6963,1.8286,1.0,102.11,78.0842,2.236,65.625,False
1338,rebounding,625.0,355.0,60.0,,template,0.6944,1.8286,1.0,144.41,78.4179,3.162,65.625,False
1339,rebounding,620.0,352.0,60.0,,template,0.6918,1.8286,1.0,266.27,78.7515,5.831,65.625,False
1340,rebounding,618.0,350.0,60.0,,template,0.6971,1.8286,1.0,129.16,79.0852,2.828,65.625,False
1341,rebounding,618.0,347.0,60.0,,template,0.6994,1.8286,1.0,137.0,79.4189,3.0,65.625,False
1342,rebounding,620.0,344.0,60.0,,template,0.7008,1.8286,1.0,164.65,79.7526,3.606,65.625,False
1343,rebounding,620.0,340.0,60.0,,template,0.7113,1.8286,1.0,182.66,80.0863,4.0,65.625,False
1344,rebounding,621.0,338.0,60.0,,template,0.7146,1.8286,1.0,102.11,80.42,2.236,65.625,False
1345,rebounding,623.0,336.0,60.0,,template,0.7169,1.8286,1.0,129.16,80.7537,2.828,65.625,False
1346,rebounding,623.0,333.0,60.0,,template,0.725,1.8286,1.0,137.0,81.0874,3.0,65.625,False
1347,rebounding,622.0,330.0,60.0,,template,0.7334,1.8286,1.0,144.41,81.4211,3.162,65.625,False
1348,rebounding,620.0,325.0,60.0,,template,0.7386,1.8286,1.0,245.91,81.7548,5.385,65.625,False
1349,rebounding,619.0,320.0,60.0,,template,0.7438,1.8286,1.0,232.85,82.0885,5.099,65.625,False
